PlaceID,Lat,Lon,Name,Region,Part of,Location,Type,Passages,Wikidata,Manto,ToposText,URL,Pleiades,Notes,Arachne
"3377","37.532","21.864","Alipheira","Arcadia Bk8","Kynouriake","","[""polis"",""polisma""]","[""8.26.5"",""8.27.4"",""8.3.4""]","https://wikidata.org/wiki/Q38281053","","","","https://pleiades.stoa.org/places/570065","",""
"3378","38.874665","27.069173","grove of Apollo at Gryneon","Asia Minor (Asia)","Gryneion","Gryneion","[""grove"",""orchard""]","[""1.21.7""]","https://wikidata.org/wiki/Q124644559","","","","","",""
"3379","38.48162","22.501642","Siphnian Treasury","Phokis Bk10","Sanctuary of Pythian Apollo at Delphi","","[""treasury""]","[""10.11.2""]","https://wikidata.org/wiki/Q1754028","","","","https://pleiades.stoa.org/places/333036425","",""
"3380","37.55","22.6973","Pontinos hill (Argolid)","Argolid Bk2","Argolid Bk2","","[""mountain oros""]","[""2.36.8"",""2.37.1"",""2.37.2""]","https://wikidata.org/wiki/Q125936741","","https://topostext.org/place/376227LPon","","https://pleiades.stoa.org/places/573475","",""
"3381","39.03644","16.1315","temenos and temple or heroon of Hero at Temesa","Italia (Europe)","Temesa/Tempsa","Temesa/Tempsa","[""temenos"",""temple""]","[""6.6.11"",""6.6.8""]","","","","","https://pleiades.stoa.org/places/456116","Temple of Polites at Temesa: in legend recounted by Pausanias about crew member of Odysseus",""
"3382","37.08188","22.42659","Sanctuary of Zeus Xenios at Sparta","Lakonia Bk3","Agora of Sparta","Agora of Sparta","[""hieron""]","[""3.11.11""]","https://wikidata.org/wiki/Q124616590","","","","","",""
"3383","38.48254","22.50151","Peribolos of Neoptolemus at Delphi","Phokis Bk10","Sanctuary of Pythian Apollo at Delphi","Sanctuary of Pythian Apollo at Delphi","[""enclosure""]","[""10.24.6""]","","","","","","left as you leave temple",""
"3384","37.5","21.97","Theisoaia","Arcadia Bk8","Kynouriake","","[""chora/region""]","[""8.38.9""]","","","","","","Theisoan territory: north of Mt. Lykaion",""
"3385","38.6125","27.43339","Magnesia ad Sipylum","Asia Minor (Asia)","Lydia (province)","","[""settlement""]","[""1.20.5""]","https://wikidata.org/wiki/Q920866","","","","https://pleiades.stoa.org/places/550706","",""
"3386","37.8778","23.9661","Myrrinous","Attica Bk1","Attica Bk1","","[""demos""]","[""1.31.4"",""1.31.5""]","https://wikidata.org/wiki/Q1431270","","","","https://pleiades.stoa.org/places/580030","Myrrhinous",""
"3387","37.6181","22.3933","Temple of Aphrodite Symmachia at Mantineia, behind theater","Arcadia Bk8","Mantineia (Arkadia)","Mantineia (Arkadia)","[""temple""]","[""8.9.6""]","","","","","","",""
"3388","37.871725","21.892903","Temple of Erymanthos beside Erymanthos river at Psophis","Arcadia Bk8","Psophis","Psophis","[""temple""]","[""8.24.12""]","","","","","","",""
"3389","40.983393","29.025789","Chalcedon","Asia Minor (Asia)","Bithynia (region)","","[""polis""]","[""5.17.4""]","https://wikidata.org/wiki/Q337381","","","","https://pleiades.stoa.org/places/520988","",""
"3390","39.366305","22.96886","Iolkos","Hellas (Europe)","Magnesia region (Magnesia)","","[""settlement""]","[""2.3.10"",""2.3.11"",""2.3.9"",""4.2.5"",""4.3.6"",""4.36.1"",""8.11.2""]","https://wikidata.org/wiki/Q662613","","","","https://pleiades.stoa.org/places/540837","",""
"3391","38.1286","22.3777","Temple of Asklepios at Aigeira","Achaia Bk7","Aigeira (Achaia)","Aigeira (Achaia)","[""temple""]","[""7.26.7""]","","","","","","",""
"3392","38.391809","23.396935","wood of wild and tame trees at grave of Promachus near Glisas","Boiotia Bk9","Grave mound of Promachus and other Argives near Glisas","Grave mound of Promachus and other Argives near Glisas","[""orchard""]","[""9.19.2""]","","","","","","",""
"3393","38.144625","21.551425","Dymaean chora","Achaia Bk7","Achaia Bk7","Dyme","[""chora/region""]","[""7.17.13""]","https://wikidata.org/wiki/Q60790671","","","","","territory of Dyme",""
"3394","41.89262","12.4843457","circular theater in Rome built by Trajan","Italia (Europe)","Rome","Rome","[""theater""]","[""5.12.6""]","https://wikidata.org/wiki/Q475012","","","","https://pleiades.stoa.org/places/537585744","",""
"3395","38.55674","26.5013","Mimas (mountain)","Asia Minor (Asia)","Ionia (region)","","[""mountain oros""]","[""10.9.9"",""2.1.5"",""7.4.1""]","https://wikidata.org/wiki/Q31529408","","","","https://pleiades.stoa.org/places/550744","",""
"3396","37.937222","23.644609","Harbor agora at Piraeus","Attica Bk1","Peiraieus/Piraeus","Peiraieus/Piraeus","[""agora""]","[""1.1.3""]","https://wikidata.org/wiki/Q124644548","","","","","",""
"3397","37.89","21.374","Sanctuary of the Graces at Elis","Eleia Bk5 Bk6","Elis polis","Elis polis","[""hieron""]","[""6.24.6""]","https://wikidata.org/wiki/Q107031200","","","","","",""
"3398","38.36467713","26.774159529999995","Cave of Pyrros' Mother near Klazomenai","Asia Minor (Asia)","Klazomenai (later)","Klazomenai (later)","[""cave""]","[""7.5.11""]","","","","","","",""
"3399","37.9117","22.307","Spring at midpoint of Kaphyai-Pheneos road/ravine","Arcadia Bk8","Pheneos","Pheneos","[""spring pege""]","[""8.13.6""]","","","","","","",""
"3400","38.62687","22.50592","Sanctuary of Artemis at Lilaia","Phokis Bk10","Lilaia","Lilaia","[""hieron""]","[""10.33.4""]","https://wikidata.org/wiki/Q134037271","","","","","",""
"3401","37.6316","22.7195","Sanctuary of Demeter Mysia in Argos, a little beyond Thyestes' tomb, on the left","Argolid Bk2","Argos (Argolid)","Argos (Argolid)","[""hieron""]","[""2.18.3""]","https://wikidata.org/wiki/Q134037449","","","","","",""
"3402","39.38533","22.5403","Skotoussa (Thessaly)","Hellas (Europe)","Thessalia","","[""polis""]","[""6.5.2"",""7.27.6""]","https://wikidata.org/wiki/Q8777773","","","","https://pleiades.stoa.org/places/541107","",""
"3403","37.93452","23.651130999999996","Phreattys","Attica Bk1","Peiraieus/Piraeus","","[""law court""]","[""1.28.11""]","https://wikidata.org/wiki/Q24040803","","","","https://pleiades.stoa.org/places/580078","",""
"3404","39.0097","23.217","Artemision (Euboea)","Euboea (island)","Euboea (island)","","[""battlefield""]","[""1.14.5"",""10.14.5"",""3.16.6""]","https://wikidata.org/wiki/Q105317807","","https://topostext.org/place/390232SArt","","https://pleiades.stoa.org/places/540667","",""
"3405","36.659054","22.432959","sanctuary of Artemis Astrateia","Lakonia Bk3","Pyrrichos","Pyrrichos","[""hieron""]","[""3.25.3""]","https://wikidata.org/wiki/Q124616480","","","","","",""
"3406","37.0856","22.41533","Issorion Artemis shrine (Sparta)","Lakonia Bk3","Sparta","","[""hieron""]","[""3.14.2""]","https://wikidata.org/wiki/Q134040007","https://resource.manto.unh.edu/10150395","https://topostext.org/place/371224SArI","","","",""
"3407","41.01316","24.28409","Krenides/Philippi/Col. Augusta Iulia Philippensis","Thrace (Europe)","Thrace (Europe)","","[""polis""]","[""6.4.10""]","https://wikidata.org/wiki/Q379652","","","","https://pleiades.stoa.org/places/501482","",""
"3408","37.321324","22.138259","Leuktron","Arcadia Bk8","Aigytis","","[""settlement""]","[""8.27.4""]","https://wikidata.org/wiki/Q60790807","","","","https://pleiades.stoa.org/places/570433","",""
"3409","37.6181","22.3933","Gymnasium of Mantineia","Arcadia Bk8","Mantineia (Arkadia)","Mantineia (Arkadia)","[""gymnasium""]","[""8.9.8""]","","","","","","",""
"3410","34.5","61.50000000000001","Ar(e)ia","Asia (continent)","Asia (continent)","","[""chora/region""]","[""2.3.8""]","https://wikidata.org/wiki/Q654243","","","","https://pleiades.stoa.org/places/961881","",""
"3411","37.997","23.34285","Temple with statues of Zeus and the Muses in Megara","Megarid Bk1","Megara (Megarid)","Megara (Megarid)","[""temple""]","[""1.43.6""]","https://wikidata.org/wiki/Q124644659","","","","","",""
"3412","37.3545","22.2156","Oresthasion (Arkadia)","Arcadia Bk8","Arcadia Bk8","","[""polis""]","[""8.27.3"",""8.3.1"",""8.3.2"",""8.39.4"",""8.44.2""]","https://wikidata.org/wiki/Q7101662","","https://topostext.org/place/373222POre","","https://pleiades.stoa.org/places/570536","",""
"3413","37.83692","29.107859999999995","Laodicea ad Lycum","Asia Minor (Asia)","Phrygia","","[""polis""]","[""10.32.4""]","https://wikidata.org/wiki/Q849709","","","","https://pleiades.stoa.org/places/638955","Diospolis/Roas",""
"3414","37.8446","22.6465","Keleai","Phlious Bk2","Phlious Bk2","","[""chorion""]","[""2.12.4"",""2.14.1"",""2.14.2"",""2.14.4""]","https://wikidata.org/wiki/Q115380594","","","","https://pleiades.stoa.org/places/573280","Celeae: sacred location about 5 stades from Phlius",""
"3415","38.243265","21.738518","road Agora of Patras to sea coast","Achaia Bk7","Patrae","Patrae","[""road hodos""]","[""7.21.6""]","","","","","","",""
"3416","37.6373","21.6308","Bouleuterion at Olympia","Eleia Bk5 Bk6","Olympia","","[""bouleuterion""]","[""5.23.1""]","","","","","","",""
"3417","37.63754","21.62975","Common altar of Dionysos and the Graces close to the Pelopeion","Eleia Bk5 Bk6","Altis sacred grove (Olympia)","Altis sacred grove (Olympia)","[""altar""]","[""5.14.10""]","","","","","","",""
"3418","38.4806","22.5056","Pronaos of Athena Pronoia temple at Delphi","Phokis Bk10","Delphi (polis)","Delphi (polis)","[""pronaos""]","[""10.8.6""]","","","","","","",""
"3419","37.34678","23.26278","Sanctuary of Athena Promachoma in Bouporthmos","Hermionis Bk2","Bouporthmos (mountain)","Bouporthmos (mountain)","[""hieron""]","[""2.34.8""]","https://wikidata.org/wiki/Q134037760","","","","","",""
"3420","38.3191","23.3178","altar of Ammon, temple of Ammon, Thebes","Boiotia Bk9","Sanctuary of Ammon in Thebes","Sanctuary of Ammon in Thebes","[""altar""]","[""9.16.1""]","","","","","","",""
"3421","37.4124","22.1273","Temple of Artemis Agrotera at Megalopolis","Arcadia Bk8","Hill east of stadium of Megalopolis with Agrotera temple","Hill east of stadium of Megalopolis with Agrotera temple","[""temple""]","[""8.32.4""]","","","","","","on hill east of stadium",""
"3422","37.9816","23.7168","Demosion Sema war graves, Athens","Athenai Bk1","Athenai Bk1","","[""polyandrion"",""tomb taphos""]","[""1.29.13"",""1.29.4""]","https://wikidata.org/wiki/Q116312064","","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","","",""
"3423","38.3997","21.8313","Cave sacred to Aphrodite at Naupaktos, where women pray for a husband","Aitolia region","Naupaktos","Naupaktos","[""cave""]","[""10.38.12""]","","","","","","",""
"3424","38.6067","23.0674","mountain beyond Kyrtones","Boiotia Bk9","Locris Opuntia region","","[""mountain oros""]","[""9.24.5""]","","","","","","",""
"3425","37.6316","22.7195","Tomb of Kylarabis in Kylarabis gymnasium, Argos","Argolid Bk2","Gymnasium of Kylarabis in Argos","Gymnasium of Kylarabis in Argos","[""tomb mnema""]","[""2.22.9""]","https://wikidata.org/wiki/Q136487422","https://resource.manto.unh.edu/11289095","","","","",""
"3426","37.385218","23.243591","Temple of the Graces on Hermione promontory","Hermionis Bk2","Promontory of Hermione","Promontory of Hermione","[""temple""]","[""2.34.10""]","","","","","","",""
"3427","38.3099987","21.7850004","Rhion Pr.","Achaia Bk7","Achaia Bk7","","[""cape""]","[""10.11.6"",""7.22.10"",""8.5.6""]","https://wikidata.org/wiki/Q24990480","","","","https://pleiades.stoa.org/places/570646","Rion",""
"3428","36.7960065","21.9583765","Sanctuary of Dryops in Asine, Messenia","Messenia Bk4","Asine (Messenia)","Asine (Messenia)","[""hieron""]","[""4.34.11""]","https://wikidata.org/wiki/Q134036896","","","","","",""
"3429","37.3888","23.2236","Sanctuary of Zeus on Kokkygion mountain","Hermionis Bk2","Kokkygion mountain","Kokkygion mountain","[""hieron""]","[""2.36.2""]","https://wikidata.org/wiki/Q134037716","","","","","",""
"3430","37.7009","22.7652","Eleutherion water","Argolid Bk2","Argolid Bk2","","[""water""]","[""2.17.1""]","","","","","https://pleiades.stoa.org/places/573199","Kynadra?: Water at the road from Mycenae to Argive Heraion, used for purification",""
"3431","38.0446","22.5384","sanctuary of Dionysos Lampter at Pellene","Achaia Bk7","Pellene","Pellene","[""hieron""]","[""7.27.3""]","https://wikidata.org/wiki/Q134037285","","","","","",""
"3432","38.48254","22.50151","Tomb of Neoptolemos at Delphi, for which Polygnotos' work destined.","Phokis Bk10","Peribolos of Neoptolemus at Delphi","Peribolos of Neoptolemus at Delphi","[""tomb mnema""]","[""10.24.6"",""10.26.4""]","https://wikidata.org/wiki/Q136487478","https://resource.manto.unh.edu/10113612","","","","tomb in  peribolos",""
"3433","37.74991","23.42372","Temple of Hekate in Aigina","Aigina island Bk2","Aigina polity","Aigina polity","[""temple""]","[""2.30.2""]","","","","","","",""
"3434","37.5033","23.3484","Stadium of Hippolytus in Troizen","Troizenia Bk2","Troizen (Troizenia)","Troizen (Troizenia)","[""stadium""]","[""2.32.3""]","","","","","","",""
"3435","37.5033","23.3484","Sanctuary of Artemis Saronia on coast of Troizen","Troizenia Bk2","Troizen (Troizenia)","Troizen (Troizenia)","[""hieron""]","[""2.30.7"",""2.32.10""]","https://wikidata.org/wiki/Q134037893","https://resource.manto.unh.edu/10192739","","","","",""
"3436","37.8442","21.5377","Ladon/Selleis (river)","Arcadia Bk8","Arcadia Bk8","","[""river""]","[""6.22.5""]","https://wikidata.org/wiki/Q15135283","","","","https://pleiades.stoa.org/places/570409","",""
"3437","37.8917","21.3746","south stoa of Elis agora, Doric, three sections divided by columns","Eleia Bk5 Bk6","Agora of Elis","Agora of Elis","[""stoa""]","[""6.24.2""]","","","","","","Doric, three sections divided by columns",""
"3438","37.6389","21.6313","Stone platform (krepis) at the foot of mount Kronios, where Zanes are dedicated.","Eleia Bk5 Bk6","Altis sacred grove (Olympia)","","[""fortification""]","[""5.21.2""]","","","","","","",""
"3439","37.9054","22.8802","Open-air fountain fed by Peirene spring in Corinth","Corinthia Bk2","Corinth (Corinthia)","Corinth (Corinthia)","[""spring pege""]","[""2.3.3""]","","","","","","",""
"3440","37.9784","23.718200000000003","Eridanos river (Athens)","Athenai Bk1","Athenai Bk1","","[""river""]","[""1.19.5"",""5.12.7""]","https://wikidata.org/wiki/Q1353735","","https://topostext.org/place/380237WEri","","https://pleiades.stoa.org/places/591471666","",""
"3441","37.503","22.561","border of Tegea and the Argives between Parthenion and Hysiai","Arcadia Bk8","Parthenion (mountain)","","[""border""]","[""8.54.7""]","","","","","","in cultivated area east of Parthenion summit",""
"3442","38.4806","22.5056","Delphi (polis)","Phokis Bk10","Phokis Bk10","","[""polis""]","[""10.9.1""]","https://wikidata.org/wiki/Q75459","","https://topostext.org/place/385225PDel","","","",""
"3443","37.6335","23.1602","Grove of Artemis in Epidauros","Epidauria Bk2","Epidauros","Epidauros","[""grove""]","[""2.30.7""]","","","","","","",""
"3444","37.385218","23.243591","Hermione","Hermionis Bk2","Hermionis Bk2","","[""polis""]","[""2.32.7"",""2.34.11"",""2.34.12"",""2.34.4"",""2.34.5"",""2.34.6"",""2.34.8"",""2.35.4"",""2.35.9"",""3.14.5"",""4.34.9"",""5.23.2"",""8.1.1""]","https://wikidata.org/wiki/Q58401924","","","","https://pleiades.stoa.org/places/570292","Hermion",""
"3445","38.252","22.09","Sanctuary of Zeus Homagyrios at Aigion","Achaia Bk7","seashore of Aigion","seashore of Aigion","[""hieron""]","[""7.24.2"",""7.24.3""]","https://wikidata.org/wiki/Q36027376","https://resource.manto.unh.edu/10274588","","","","",""
"3446","37.9834","22.7145","Sanctuary of Artemis Pheraia at Sicyon","Sikyonia Bk2","Sicyon (Sikyonia)","Sicyon (Sikyonia)","[""hieron""]","[""2.10.7""]","https://wikidata.org/wiki/Q134037361","","","","","",""
"3447","37.9735","23.724899999999998","Temple of Triptolemos, Athens","Athenai Bk1","City Eleusinion at Athens","","[""temple""]","[""1.14.1"",""1.14.4""]","","","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","","",""
"3448","37.992","23.682","Skiron locality on Sacred Way","Attica Bk1","Sacred Way from Athens to Eleusis","","[""chorion""]","[""1.36.4""]","https://wikidata.org/wiki/Q60790836","","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","","",""
"3449","37.464","22.429","High place of Zeus Klarios at Tegea, with altars","Arcadia Bk8","Tegea (Arkadia)","Tegea (Arkadia)","[""chorion""]","[""8.53.9""]","","","","","","",""
"3450","37.6305","22.7214","Tomb of Epimenides in Argos","Argolid Bk2","Agora of Argos","Agora of Argos","[""tomb mnema""]","[""2.21.3""]","https://wikidata.org/wiki/Q136487465","","","","","in front of temple of Athena Salpinx",""
"3451","36.92565","22.17928","Kalathion (mountain)","Lakonia Bk3","Gerenia (Messenia)","","[""mountain oros""]","[""3.26.11""]","https://wikidata.org/wiki/Q25053388","","","","https://pleiades.stoa.org/places/570324","",""
"3452","30.091800000000003","31.2313","lake between Ethiopia and Egypt through which the Nile passes","Libya (Africa)","Egypt (region)","","[""lake""]","[""5.7.4""]","","","","","","",""
"3453","38.2","21.9","Peirai","Achaia Bk7","Achaia Bk7","Achaia Bk7","[""settlement""]","[""7.18.1""]","https://wikidata.org/wiki/Q60791428","","","","https://pleiades.stoa.org/places/573431","",""
"3454","37.9397","22.3969","Kyllene Mt.","Arcadia Bk8","Arcadia Bk8","","[""mountain oros""]","[""8.15.4"",""8.17.1"",""8.17.3"",""8.17.4"",""8.17.5"",""8.4.4"",""8.4.6""]","https://wikidata.org/wiki/Q1232572","","https://topostext.org/place/379224LKyl","","https://pleiades.stoa.org/places/570391","",""
"3455","37.88935","22.87585","Upper Peirene Fountain (Korinthia)","Corinthia Bk2","Corinth (Corinthia)","","[""spring pege""]","[""2.5.1""]","","https://resource.manto.unh.edu/10157781","https://topostext.org/place/379229WPei","","","",""
"3456","37.5033","23.3484","Altar of Helios Eleutherios at Troizen, not far from the temple of Artemis Lykeia","Troizenia Bk2","Troizen (Troizenia)","Troizen (Troizenia)","[""altar""]","[""2.31.5""]","","","","","","",""
"3457","39.188","23.3496","Sepias cape (Magnesia)","Hellas (Europe)","Magnesia region (Magnesia)","","[""cape""]","[""8.27.14""]","https://wikidata.org/wiki/Q60790477","","https://topostext.org/place/391232LSep","","","",""
