person,personLabel,genderLabel,personDescription,entityLabel,death,fatherLabel,motherLabel,birthplaceLabel,article,father,mother,birthplace,gender,periodLabel
http://www.wikidata.org/entity/Q541746,Moero,female,ancient Byzantine poet,human,-0400-01-01T00:00:00Z,,,Byzantium,https://en.wikipedia.org/wiki/Moero,,,http://www.wikidata.org/entity/Q23725,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q652819,Moerocles,male,politician,human,-0400-01-01T00:00:00Z,,,Salamis Island,https://en.wikipedia.org/wiki/Moerocles,,,http://www.wikidata.org/entity/Q202422,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q33189915,Moiragetes,,"divine epithet, guide of the Fates (Moirai)",epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q114289474,Molossos of Athens,male,4th c. BCE Athenian general,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106300826,Molpion,male,man honored by the Eleans at Olympia,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043441,Molpion statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q124616313,Monument of the Iamidai  at Sparta,,Ancient place in Lakonia attested by Pausanias (3.12.8),tomb,,,,,,,,,,
http://www.wikidata.org/entity/Q124644595,Monumental tomb of Pythionike wife of Harpalus on the Sacred Way,,ancient place in Attica attested by Pausanias (1.37.5),tomb,,,,,,,,,,
http://www.wikidata.org/entity/Q124644593,Monumental tomb of a Rhodian on the Sacred Way,,ancient place in Attica attested by Pausanias (1.37.5),tomb,,,,,,,,,,
http://www.wikidata.org/entity/Q1887300,Mopsus,male,"Greek mythological seer. son of Manto,",mythological Greek character,,Rhacius,Manto,,https://en.wikipedia.org/wiki/Mopsus_(son_of_Manto),http://www.wikidata.org/entity/Q2446699,http://www.wikidata.org/entity/Q1332949,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q1887300,Mopsus,male,"Greek mythological seer. son of Manto,",mythological Greek character,,Apollo,Manto,,https://en.wikipedia.org/wiki/Mopsus_(son_of_Manto),http://www.wikidata.org/entity/Q37340,http://www.wikidata.org/entity/Q1332949,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107349798,Morpho,,epithet of Aphrodite,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q107351283,Munychia,,epithet of Artemis,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q12130844,Musagetes,,"divine epithet, leader of the Muses",epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q105952557,Myagrus,male,"hero in Greek mythology, honored at Aliphera",mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q6012680,Myceneus,male,mythical son of Sparton,mythological Greek character,,Sparton,,,,http://www.wikidata.org/entity/Q115484947,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q1647552,Mygdon of Phrygia,male,Hellenic mythical monarch,mythological Greek character,,Acmon of Phrygia,,,https://en.wikipedia.org/wiki/Mygdon_of_Phrygia,http://www.wikidata.org/entity/Q420264,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107251001,Mykalessia,,epithet of Demeter in Boeotia,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q1956836,Myrto,female,Socrates's wife according to some accounts,human,http://www.wikidata.org/.well-known/genid/ccdb00b0257d0559c863c98107b4b2ae,,,,https://en.wikipedia.org/wiki/Myrto,,,,http://www.wikidata.org/entity/Q6581072,classical antiquity
http://www.wikidata.org/entity/Q10592638,Myrtoessa,female,Arcadian nymph,naiad,,Alpheus,,,https://en.wikipedia.org/wiki/Myrtoessa,http://www.wikidata.org/entity/Q911084,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q106584208,Mys the Carian,male,legendary envoy of Mardonius to the Greek oracles,human whose existence is disputed,,,,Euromus,,,,http://www.wikidata.org/entity/Q1375099,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107305000,Mysia,,divine epithet of Demeter,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q107349806,Mysia,,epithet of Artemis,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q920354,Myson of Chenae,male,Greek Sage,human,http://www.wikidata.org/.well-known/genid/bfa72d9bf1b24a82b1114a1799768192,,,,https://en.wikipedia.org/wiki/Myson_of_Chenae,,,,http://www.wikidata.org/entity/Q6581097,classical antiquity
http://www.wikidata.org/entity/Q107349832,Mystes,,epithet of Dionysos,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q124616544,Naia spring at Teuthrone,,Ancient place in Lakonia attested by Pausanias (3.25.4),spring,,,,,,,,,,
http://www.wikidata.org/entity/Q106515828,Nais,female,character in Greek myth,Greek nymph,,,,,,,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q107264674,Narcaea,,epithet of Athena in Eleia,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q20493517,Narycidas of Figaleia,male,ancient Greek olympian,human,,,,Phigalia,,,,http://www.wikidata.org/entity/Q7623270,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043453,Narykidas statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q106889991,Naubolus,male,"mythical son of Phocus, alleged founder of Drymaea",mythological Greek character,,Phocus,,,,http://www.wikidata.org/entity/Q836311,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q3874208,Neaera,female,"mythological Greek character, daughter of Pereus",mythological Greek character,,Pereus,,,,http://www.wikidata.org/entity/Q3899772,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q1984901,Neda,female,nymph in Greek mythology,Greek nymph,,Oceanus,,,,http://www.wikidata.org/entity/Q161419,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q16330414,Nekyia of Polygnotus,,lost ancient painting in Lesche at Delphi,painting,,,,,,,,,,
http://www.wikidata.org/entity/Q107138602,Neocles,male,father of Themistocles,human,,,,Classical Athens,,,,http://www.wikidata.org/entity/Q844930,http://www.wikidata.org/entity/Q6581097,classical antiquity
http://www.wikidata.org/entity/Q125989554,Neocles of Thebes,male,Boeotarch in 373 BCE,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106222311,Neolaidas of Elis,male,ancient Olympic footrace victor listed by Pausanias,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,classical antiquity
http://www.wikidata.org/entity/Q107045887,Neolaidas of Elis statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q22919776,Neolaidas of Phenea,male,boxer,human,,,,Pheneos,,,,http://www.wikidata.org/entity/Q12885741,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043396,Neolaidas statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q12881713,Nereis of Epirus,female,queen of Syracuse,human,http://www.wikidata.org/.well-known/genid/81af591e03c7e54e434ca05d04adce50,Pyrrhus II of Epirus,,,https://en.wikipedia.org/wiki/Nereis_of_Epirus,http://www.wikidata.org/entity/Q94848,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q453968,Nicesipolis,female,Wife or concubine of king Philip II of Macedon,human,-0400-01-01T00:00:00Z,,,Pherae,https://en.wikipedia.org/wiki/Nicesipolis,,,http://www.wikidata.org/entity/Q1330631,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q106887312,Nicippe daughter of Paseas,female,"ancient statue donor at Mantineia, Greece",human,,,,,,,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q20671233,Nicocles of Acriae,male,ancient Greek olympics victor,human,,,,Akriai,,,,http://www.wikidata.org/entity/Q25858222,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q343604,Nicomedes I of Bithynia,male,Basileus of Bithynia from 278 to c. 255 BC,human,-0249-01-01T00:00:00Z,Zipoetes I of Bithynia,,,https://en.wikipedia.org/wiki/Nicomedes_I_of_Bithynia,http://www.wikidata.org/entity/Q205468,,,http://www.wikidata.org/entity/Q6581097,Hellenistic period
http://www.wikidata.org/entity/Q106697789,Nicomedes of Messenia,male,father of Aristomenes,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q23015290,Nicostratus of Heraia,male,Ancient Greek Olympic boxer,human,,,,Heraia,,,,http://www.wikidata.org/entity/Q3562285,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106632658,Nicoteleia mother of Aristomenes,female,legendary Messenian,human,,,,,,,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q124644617,Night oracle in Megara,,ancient cult place in Attica attested by Pausanias (1.40.6),oracle,,,,,,,,,,
http://www.wikidata.org/entity/Q107043588,Nikandros statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107043538,Nikasylos statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107043516,Nike statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107349771,Nikephoros,,"epithet of Aphrodite, bringer of victory",epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q107043428,Nikostratos statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q1072573,Niobe,female,"mythical character, daughter of Phoroneus",mythological Greek character,,Phoroneus,Cinna,,https://en.wikipedia.org/wiki/Niobe_(Argive),http://www.wikidata.org/entity/Q649624,http://www.wikidata.org/entity/Q57519954,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q1072573,Niobe,female,"mythical character, daughter of Phoroneus",mythological Greek character,,Phoroneus,Laodice,,https://en.wikipedia.org/wiki/Niobe_(Argive),http://www.wikidata.org/entity/Q649624,http://www.wikidata.org/entity/Q40120625,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q1072573,Niobe,female,"mythical character, daughter of Phoroneus",mythological Greek character,,Phoroneus,Cerdo,,https://en.wikipedia.org/wiki/Niobe_(Argive),http://www.wikidata.org/entity/Q649624,http://www.wikidata.org/entity/Q5064045,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q107247969,Nomius,,epithet of the gods Pan and Apollo in Greek religion,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q1996005,Nomophylax (ancient Greece),,official in ancient Athens and elsewhere with legal duties,civil servant,,,,,https://en.wikipedia.org/wiki/Nomophylax,,,,,
http://www.wikidata.org/entity/Q107315306,Nyctelius,,epithet of Dionysus at Megara,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q124644666,Nymphades gates in Megara,,ancient place in Attica attested by Pausanias (1.44.2),city gate,,,,,,,,,,
http://www.wikidata.org/entity/Q107349837,Nympheuomene,,epithet of Hera,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q107276375,Nymphia,,epithet of Aphrodite,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q229483,Octavia the Younger,female,sister of Roman emperor Augustus,human,-0010-01-01T00:00:00Z,Gaius Octavius,Atia,Nola,https://en.wikipedia.org/wiki/Octavia_the_Younger,http://www.wikidata.org/entity/Q363084,http://www.wikidata.org/entity/Q231696,http://www.wikidata.org/entity/Q72288,http://www.wikidata.org/entity/Q6581072,Late Roman Republic
http://www.wikidata.org/entity/Q229483,Octavia the Younger,female,sister of Roman emperor Augustus,human,-0010-01-01T00:00:00Z,Gaius Octavius,Atia,Nola,https://en.wikipedia.org/wiki/Octavia_the_Younger,http://www.wikidata.org/entity/Q363084,http://www.wikidata.org/entity/Q231696,http://www.wikidata.org/entity/Q72288,http://www.wikidata.org/entity/Q6581072,High Roman Empire
http://www.wikidata.org/entity/Q6048797,Ocyrhoe,female,"Oceanid, Phasis’ mother",Greek nymph,,Oceanus,Tethys,,,http://www.wikidata.org/entity/Q161419,http://www.wikidata.org/entity/Q184216,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q123190295,Oeneus,male,"eponymous hero of the Oineis tribe in Athens, son of Pandion",mythological Greek character,,Pandion,,,,http://www.wikidata.org/entity/Q16931911,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q123190295,Oeneus,male,"eponymous hero of the Oineis tribe in Athens, son of Pandion",eponymous hero,,Pandion,,,,http://www.wikidata.org/entity/Q16931911,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q114317442,Oenobius,male,Athenian benefactor of Thucydides,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106437094,Oenoe,female,"Arcadian nymph, nurse of Zeus",Greek nymph,,,,,,,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q114295340,Oenoe,female,"mythical figure, eponym of the ancient Athenian deme Oinoe",mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q106619538,Oeoclus,male,"mythical son of Ascra and Poseidon, founder of Ascra",mythological Greek character,,Poseidon,Ascra,,,http://www.wikidata.org/entity/Q41127,http://www.wikidata.org/entity/Q10419837,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q923898,Oeolycus,male,"mythical Spartan warrior, son of Theras",mythological Greek character,,Theras,,,,http://www.wikidata.org/entity/Q603759,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q5837114,Oeroe,female,river goddess of Boeotia,Greek nymph,,Asopus,,,,http://www.wikidata.org/entity/Q622781,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q105504462,Oetylus son of Amphianax,male,founding hero of Oetylus in Lakonia,mythological Greek character,,Amphianax son of Antimachus,,,,http://www.wikidata.org/entity/Q105508494,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q91109416,Ogrylus,male,"gave name to Ogryle, Sardinia",mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043425,Oibotas statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107349794,Oiketas,,epithet of Apollo,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q11939298,Olbiades,male,ancient Greek painter,human,,,,,https://en.wikipedia.org/wiki/Olbiades,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q124644665,"Old gymnasium at Megara, near Nymphades gates",,ancient place in Attica attested by Pausanias (1.44.2),gymnasium,,,,,,,,,,
http://www.wikidata.org/entity/Q106255453,Olenian rock,,ancient location in Eleia,architectural landmark,,,,,,,,,,
http://www.wikidata.org/entity/Q106255478,Olenius,male,ancient Eleian horseman in Greece mythology,mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106194142,Olidas of Elis,male,man honored by the Aetolians at Olympia,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043561,Olidas statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q11939329,Olimpiosthenes,male,ancient Greek sculptor,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q124644612,Olympieion of Megara,,ancient cult place in Attica attested by Pausanias (1.40.4),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124644612,Olympieion of Megara,,ancient cult place in Attica attested by Pausanias (1.40.4),temenos,,,,,,,,,,
http://www.wikidata.org/entity/Q1659401,Olympiodorus of Athens,male,Athenian politician and military,human,-0300-01-01T00:00:00Z,,,Athens,https://en.wikipedia.org/wiki/Olympiodorus_(military_leader),,,http://www.wikidata.org/entity/Q1524,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106460486,Olympius,,divine epithet of Zeus and other Greek deities,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q290144,Olympus,male,ancient Greek musician,mythological Greek character,,,,,https://en.wikipedia.org/wiki/Olympus_(musician),,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106300585,Olympus of Sicyon,male,ancient Greek sculptor at Olympia,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,classical antiquity
http://www.wikidata.org/entity/Q107349760,Ombrios,,epithet of Zeus as rain god,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q486698,Omphale,female,"daughter of Iardanus, in Greek mythology",mythological Greek character,,Iardanus,,,https://en.wikipedia.org/wiki/Omphale,http://www.wikidata.org/entity/Q11710892,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q11939348,Omphalion,male,ancient Greek painter,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q19726392,Omphalos of Delphi,,"ancient marble monument found at the archaeological site of Delphi, Greece",stele,,,,,https://en.wikipedia.org/wiki/Omphalos_of_Delphi,,,,,Hellenistic period
